language	translation_id	chapter	mode	dist_interlinear
ita	luzzi	REV 1		0.4852698764538614
ita	luzzi	REV 10		0.4871569668222882
ita	luzzi	REV 11		0.2961419877383327
ita	luzzi	REV 12		0.299960269234722
ita	luzzi	REV 13		0.49081766905880975
ita	luzzi	REV 14		0.383483902272347
ita	luzzi	REV 15		0.48065034649559707
ita	luzzi	REV 16		0.42790368099601206
ita	luzzi	REV 17		0.44349995051964036
ita	luzzi	REV 18		0.39823142658045024
ita	luzzi	REV 19		0.37573158485895286
ita	luzzi	REV 2		0.42003275373256377
ita	luzzi	REV 20		0.39625353484054754
ita	luzzi	REV 21		0.30643508337469955
ita	luzzi	REV 22		0.47692035350170503
ita	luzzi	REV 3		0.4073726887902991
ita	luzzi	REV 4		0.36169528028132075
ita	luzzi	REV 5		0.41965187396735215
ita	luzzi	REV 6		0.41310180563358556
ita	luzzi	REV 7		0.4057124597367782
ita	luzzi	REV 8		0.416395876296816
ita	luzzi	REV 9		0.4302501563566766
ita	luzzi	ROM 1		0.4734989817232392
ita	luzzi	ROM 10		0.4615162902052557
ita	luzzi	ROM 11		0.422987028950326
ita	luzzi	ROM 12		0.4820200263589205
ita	luzzi	ROM 13		0.4579129357337567
ita	luzzi	ROM 14		0.43327251064893596
ita	luzzi	ROM 15		0.5911519047885735
ita	luzzi	ROM 16		0.38677359422202434
ita	luzzi	ROM 2		0.51556161652511
ita	luzzi	ROM 3		0.520846355957311
ita	luzzi	ROM 4		0.47488661740519295
ita	luzzi	ROM 5		0.38794302317400664
ita	luzzi	ROM 6		0.4128561652101586
ita	luzzi	ROM 7		0.42513194485247247
ita	luzzi	ROM 8		0.29649058538554757
ita	luzzi	ROM 9		0.4509933132298984
ita	luzzi	TIT 1		0.38748946840609405
ita	luzzi	TIT 2		0.5579957485033068
ita	luzzi	TIT 3		0.4913887338891954
ita	nuova-diodati	1CO 1	Formal	0.46829697283133503
ita	nuova-diodati	1CO 10	Formal	0.37054469528387957
ita	nuova-diodati	1CO 11	Formal	0.36748046285065633
ita	nuova-diodati	1CO 12	Formal	0.42446514786066003
ita	nuova-diodati	1CO 13	Formal	0.3220245280086786
ita	nuova-diodati	1CO 14	Formal	0.35840467740571863
ita	nuova-diodati	1CO 15	Formal	0.4918228422135059
ita	nuova-diodati	1CO 16	Formal	0.3786014320023196
ita	nuova-diodati	1CO 2	Formal	0.4105964710878498
ita	nuova-diodati	1CO 3	Formal	0.33151266882455555
ita	nuova-diodati	1CO 4	Formal	0.5749644553347205
ita	nuova-diodati	1CO 5	Formal	0.5262707263569074
ita	nuova-diodati	1CO 6	Formal	0.5265153707797777
ita	nuova-diodati	1CO 7	Formal	0.44783195867965153
ita	nuova-diodati	1CO 8	Formal	0.3715702164008437
ita	nuova-diodati	1CO 9	Formal	0.4495913605205848
ita	nuova-diodati	1JN 1	Formal	0.4508612123605727
ita	nuova-diodati	1JN 2	Formal	0.4023022863731599
ita	nuova-diodati	1JN 3	Formal	0.4985924316190042
ita	nuova-diodati	1JN 4	Formal	0.4714066917832126
ita	nuova-diodati	1JN 5	Formal	0.4234714010494381
ita	nuova-diodati	1PE 1	Formal	0.42083802233846945
ita	nuova-diodati	1PE 2	Formal	0.442509776834868
ita	nuova-diodati	1PE 3	Formal	0.5716152007542692
ita	nuova-diodati	1PE 4	Formal	0.5454067582480193
ita	nuova-diodati	1PE 5	Formal	0.44673590984620803
ita	nuova-diodati	1TH 1	Formal	0.3443334334735919
ita	nuova-diodati	1TH 2	Formal	0.4009334857241564
ita	nuova-diodati	1TH 3	Formal	0.4051043001569944
ita	nuova-diodati	1TH 4	Formal	0.42630492821497623
ita	nuova-diodati	1TH 5	Formal	0.40864182326604803
ita	nuova-diodati	1TI 1	Formal	0.37775390651436486
ita	nuova-diodati	1TI 2	Formal	0.4056120617980179
ita	nuova-diodati	1TI 3	Formal	0.4818302348988098
ita	nuova-diodati	1TI 4	Formal	0.5952903733721207
ita	nuova-diodati	1TI 5	Formal	0.4435010602784578
ita	nuova-diodati	1TI 6	Formal	0.551829905906788
ita	nuova-diodati	2CO 1	Formal	0.4245442283603952
ita	nuova-diodati	2CO 10	Formal	0.5157614164246503
ita	nuova-diodati	2CO 11	Formal	0.5333422337979048
ita	nuova-diodati	2CO 12	Formal	0.4988048125704696
ita	nuova-diodati	2CO 13	Formal	0.5236722701735292
ita	nuova-diodati	2CO 2	Formal	0.5558555004429674
ita	nuova-diodati	2CO 3	Formal	0.5146213438147267
ita	nuova-diodati	2CO 4	Formal	0.5461816456122669
ita	nuova-diodati	2CO 5	Formal	0.44007389098783467
ita	nuova-diodati	2CO 6	Formal	0.5356881133314736
ita	nuova-diodati	2CO 7	Formal	0.4522338557623931
ita	nuova-diodati	2CO 8	Formal	0.3386312475751706
ita	nuova-diodati	2CO 9	Formal	0.5197376702017898
ita	nuova-diodati	2JN 1	Formal	0.5366140643508923
ita	nuova-diodati	2PE 1	Formal	0.512065635429103
ita	nuova-diodati	2PE 2	Formal	0.48634594374370077
ita	nuova-diodati	2PE 3	Formal	0.46551340545123143
ita	nuova-diodati	2TH 1	Formal	0.46272732986191994
ita	nuova-diodati	2TH 2	Formal	0.5634330245971121
ita	nuova-diodati	2TH 3	Formal	0.33449905212037095
ita	nuova-diodati	2TI 1	Formal	0.40438878303156384
ita	nuova-diodati	2TI 2	Formal	0.5008804778064387
ita	nuova-diodati	2TI 3	Formal	0.5337922459867843
ita	nuova-diodati	2TI 4	Formal	0.5002577504793075
ita	nuova-diodati	3JN 1	Formal	0.4481270705567253
ita	nuova-diodati	ACT 1	Formal	0.45537592303169316
ita	nuova-diodati	ACT 10	Formal	0.3819910557466208
ita	nuova-diodati	ACT 11	Formal	0.36963725582684914
ita	nuova-diodati	ACT 12	Formal	0.41213581085408474
ita	nuova-diodati	ACT 13	Formal	0.3091929538574236
ita	nuova-diodati	ACT 14	Formal	0.35588058799464656
ita	nuova-diodati	ACT 15	Formal	0.36964525487476396
ita	nuova-diodati	ACT 16	Formal	0.29978600713132514
ita	nuova-diodati	ACT 17	Formal	0.27315156890524744
ita	nuova-diodati	ACT 18	Formal	0.3322911104567522
ita	nuova-diodati	ACT 19	Formal	0.34367042922933533
ita	nuova-diodati	ACT 2	Formal	0.3307877634858236
ita	nuova-diodati	ACT 20	Formal	0.3357269253347809
ita	nuova-diodati	ACT 21	Formal	0.34348479269451504
ita	nuova-diodati	ACT 22	Formal	0.38383005073392373
ita	nuova-diodati	ACT 23	Formal	0.37490559805098034
ita	nuova-diodati	ACT 24	Formal	0.3098764474262884
ita	nuova-diodati	ACT 25	Formal	0.3016464040790629
ita	nuova-diodati	ACT 26	Formal	0.34347909610975347
ita	nuova-diodati	ACT 27	Formal	0.3769418330435378
ita	nuova-diodati	ACT 28	Formal	0.33098776428644383
ita	nuova-diodati	ACT 3	Formal	0.33323513801134774
ita	nuova-diodati	ACT 4	Formal	0.33569774645266925
ita	nuova-diodati	ACT 5	Formal	0.39140359039568584
ita	nuova-diodati	ACT 6	Formal	0.36175253425230314
ita	nuova-diodati	ACT 7	Formal	0.4687491422196346
ita	nuova-diodati	ACT 8	Formal	0.24621263504409344
ita	nuova-diodati	ACT 9	Formal	0.3079186884614176
ita	nuova-diodati	COL 1	Formal	0.36396226555368866
ita	nuova-diodati	COL 2	Formal	0.4406053843888369
ita	nuova-diodati	COL 3	Formal	0.5134681180995166
ita	nuova-diodati	COL 4	Formal	0.39887825010006284
ita	nuova-diodati	EPH 1	Formal	0.4398585610833985
ita	nuova-diodati	EPH 2	Formal	0.43514562946383356
ita	nuova-diodati	EPH 3	Formal	0.48385866233961383
ita	nuova-diodati	EPH 4	Formal	0.4318556765825294
ita	nuova-diodati	EPH 5	Formal	0.43808062767719125
ita	nuova-diodati	EPH 6	Formal	0.3127730705438034
ita	nuova-diodati	GAL 1	Formal	0.46475281426855597
ita	nuova-diodati	GAL 2	Formal	0.5241862803734497
ita	nuova-diodati	GAL 3	Formal	0.41144083902753603
ita	nuova-diodati	GAL 4	Formal	0.38642257122816437
ita	nuova-diodati	GAL 5	Formal	0.43590983645064046
ita	nuova-diodati	GAL 6	Formal	0.5238419059509491
ita	nuova-diodati	HEB 1	Formal	0.6247418589915518
ita	nuova-diodati	HEB 10	Formal	0.49475101503374574
ita	nuova-diodati	HEB 11	Formal	0.4211657238871078
ita	nuova-diodati	HEB 12	Formal	0.4900121215892273
ita	nuova-diodati	HEB 13	Formal	0.6124892866117084
ita	nuova-diodati	HEB 2	Formal	0.6762220982216911
ita	nuova-diodati	HEB 3	Formal	0.4314726818111168
ita	nuova-diodati	HEB 4	Formal	0.4520343504816334
ita	nuova-diodati	HEB 5	Formal	0.5077431501841209
ita	nuova-diodati	HEB 6	Formal	0.5066698964120526
ita	nuova-diodati	HEB 7	Formal	0.3525304631566651
ita	nuova-diodati	HEB 8	Formal	0.6061130205353676
ita	nuova-diodati	HEB 9	Formal	0.5176185085279954
ita	nuova-diodati	JAS 1	Formal	0.4907710047244382
ita	nuova-diodati	JAS 2	Formal	0.42247273856270945
ita	nuova-diodati	JAS 3	Formal	0.5119036017757115
ita	nuova-diodati	JAS 4	Formal	0.4968954331133641
ita	nuova-diodati	JAS 5	Formal	0.36127160827314775
ita	nuova-diodati	JHN 1	Formal	0.3481647691971437
ita	nuova-diodati	JHN 10	Formal	0.36710385809605023
ita	nuova-diodati	JHN 11	Formal	0.37971280458705414
ita	nuova-diodati	JHN 12	Formal	0.39761179348063935
ita	nuova-diodati	JHN 13	Formal	0.3394582991505815
ita	nuova-diodati	JHN 14	Formal	0.3715495774317744
ita	nuova-diodati	JHN 15	Formal	0.3834000149907889
ita	nuova-diodati	JHN 16	Formal	0.39914902179725004
ita	nuova-diodati	JHN 17	Formal	0.3630279191040436
ita	nuova-diodati	JHN 18	Formal	0.34872169859865887
ita	nuova-diodati	JHN 19	Formal	0.3839676034799189
ita	nuova-diodati	JHN 2	Formal	0.32485994822843706
ita	nuova-diodati	JHN 20	Formal	0.4023542301305912
ita	nuova-diodati	JHN 21	Formal	0.35225513611134457
ita	nuova-diodati	JHN 3	Formal	0.41822818792642663
ita	nuova-diodati	JHN 4	Formal	0.3567143158942183
ita	nuova-diodati	JHN 5	Formal	0.37520374805824586
ita	nuova-diodati	JHN 6	Formal	0.31127265830911327
ita	nuova-diodati	JHN 7	Formal	0.3370613966801814
ita	nuova-diodati	JHN 8	Formal	0.3169582076302774
ita	nuova-diodati	JHN 9	Formal	0.3873419871584565
ita	nuova-diodati	JUD 1	Formal	0.5544269432973302
ita	nuova-diodati	LUK 1	Formal	0.31868031600663266
ita	nuova-diodati	LUK 10	Formal	0.38704200403095934
ita	nuova-diodati	LUK 11	Formal	0.376715493127368
ita	nuova-diodati	LUK 12	Formal	0.4039943347712667
ita	nuova-diodati	LUK 13	Formal	0.31755338438667274
ita	nuova-diodati	LUK 14	Formal	0.33856813415007436
ita	nuova-diodati	LUK 15	Formal	0.3666617036432197
ita	nuova-diodati	LUK 16	Formal	0.3892461648242356
ita	nuova-diodati	LUK 17	Formal	0.37774274930783647
ita	nuova-diodati	LUK 18	Formal	0.39675037888664555
ita	nuova-diodati	LUK 19	Formal	0.31385404339565465
ita	nuova-diodati	LUK 2	Formal	0.4246223377463187
ita	nuova-diodati	LUK 20	Formal	0.39709124582675376
ita	nuova-diodati	LUK 21	Formal	0.4297589397171756
ita	nuova-diodati	LUK 22	Formal	0.3870770554895146
ita	nuova-diodati	LUK 23	Formal	0.3697047515025544
ita	nuova-diodati	LUK 24	Formal	0.45233872480502885
ita	nuova-diodati	LUK 3	Formal	0.47052992763868295
ita	nuova-diodati	LUK 4	Formal	0.41321045125036476
ita	nuova-diodati	LUK 5	Formal	0.29945200375369924
ita	nuova-diodati	LUK 6	Formal	0.3363546078971005
ita	nuova-diodati	LUK 7	Formal	0.35543257273324685
ita	nuova-diodati	LUK 8	Formal	0.3805710282611365
ita	nuova-diodati	LUK 9	Formal	0.3850776054241251
ita	nuova-diodati	MAT 1	Formal	0.4234640779659013
ita	nuova-diodati	MAT 10	Formal	0.3298769810426212
ita	nuova-diodati	MAT 11	Formal	0.38607715762696
ita	nuova-diodati	MAT 12	Formal	0.3154427412264933
ita	nuova-diodati	MAT 13	Formal	0.24933357736351575
ita	nuova-diodati	MAT 14	Formal	0.3321107695311397
ita	nuova-diodati	MAT 15	Formal	0.33363620284473644
ita	nuova-diodati	MAT 16	Formal	0.3839927124016979
ita	nuova-diodati	MAT 17	Formal	0.37869927719530017
ita	nuova-diodati	MAT 18	Formal	0.29419513741255676
ita	nuova-diodati	MAT 19	Formal	0.4599938820504662
ita	nuova-diodati	MAT 2	Formal	0.32165009154330665
ita	nuova-diodati	MAT 20	Formal	0.32403489836267374
ita	nuova-diodati	MAT 21	Formal	0.30234477449198816
ita	nuova-diodati	MAT 22	Formal	0.354790457259863
ita	nuova-diodati	MAT 23	Formal	0.381172715866051
ita	nuova-diodati	MAT 24	Formal	0.36262037881273984
ita	nuova-diodati	MAT 25	Formal	0.23259985084463744
ita	nuova-diodati	MAT 26	Formal	0.3308227482623536
ita	nuova-diodati	MAT 27	Formal	0.37621057114859113
ita	nuova-diodati	MAT 28	Formal	0.4383725262743881
ita	nuova-diodati	MAT 3	Formal	0.49396521733049925
ita	nuova-diodati	MAT 4	Formal	0.34520344933053654
ita	nuova-diodati	MAT 5	Formal	0.340311750567643
ita	nuova-diodati	MAT 6	Formal	0.32253741255026164
ita	nuova-diodati	MAT 7	Formal	0.3056226565897771
ita	nuova-diodati	MAT 8	Formal	0.34746781658619963
ita	nuova-diodati	MAT 9	Formal	0.3663495816921865
ita	nuova-diodati	MRK 1	Formal	0.39727858470113336
ita	nuova-diodati	MRK 10	Formal	0.4010712008298438
ita	nuova-diodati	MRK 11	Formal	0.2851338286336412
ita	nuova-diodati	MRK 12	Formal	0.3554375484895729
ita	nuova-diodati	MRK 13	Formal	0.38137476626057165
ita	nuova-diodati	MRK 14	Formal	0.3458764556819811
ita	nuova-diodati	MRK 15	Formal	0.3559854038064223
ita	nuova-diodati	MRK 16	Formal	0.4937071122234184
ita	nuova-diodati	MRK 2	Formal	0.3381882390267784
ita	nuova-diodati	MRK 3	Formal	0.40694376402900634
ita	nuova-diodati	MRK 4	Formal	0.2531753697613513
ita	nuova-diodati	MRK 5	Formal	0.3562669079647756
ita	nuova-diodati	MRK 6	Formal	0.3188082669772871
ita	nuova-diodati	MRK 7	Formal	0.3734440398329857
ita	nuova-diodati	MRK 8	Formal	0.3225543716868387
ita	nuova-diodati	MRK 9	Formal	0.37207586340809135
ita	nuova-diodati	PHM 1	Formal	0.2925656108149261
ita	nuova-diodati	PHP 1	Formal	0.3830249945702452
ita	nuova-diodati	PHP 2	Formal	0.3895304071314404
ita	nuova-diodati	PHP 3	Formal	0.5320667177704828
ita	nuova-diodati	PHP 4	Formal	0.4542293174441188
ita	nuova-diodati	REV 1	Formal	0.5043976982429594
ita	nuova-diodati	REV 10	Formal	0.48740346711825855
ita	nuova-diodati	REV 11	Formal	0.3335391468111986
ita	nuova-diodati	REV 12	Formal	0.3185376665935922
ita	nuova-diodati	REV 13	Formal	0.4672535667850793
ita	nuova-diodati	REV 14	Formal	0.3926764356329964
ita	nuova-diodati	REV 15	Formal	0.5036118224769084
ita	nuova-diodati	REV 16	Formal	0.42997924450036445
ita	nuova-diodati	REV 17	Formal	0.4517719077224635
ita	nuova-diodati	REV 18	Formal	0.39569620362995983
ita	nuova-diodati	REV 19	Formal	0.3765339099269694
ita	nuova-diodati	REV 2	Formal	0.4358578139682928
ita	nuova-diodati	REV 20	Formal	0.3771792407265097
ita	nuova-diodati	REV 21	Formal	0.2875914786970438
ita	nuova-diodati	REV 22	Formal	0.4847138561403229
ita	nuova-diodati	REV 3	Formal	0.42036389508184624
ita	nuova-diodati	REV 4	Formal	0.35548056713441306
ita	nuova-diodati	REV 5	Formal	0.3958358391581828
ita	nuova-diodati	REV 6	Formal	0.40949564418934514
ita	nuova-diodati	REV 7	Formal	0.42383732384842654
ita	nuova-diodati	REV 8	Formal	0.4100532969421325
ita	nuova-diodati	REV 9	Formal	0.4431010677941272
ita	nuova-diodati	ROM 1	Formal	0.4591687313663835
ita	nuova-diodati	ROM 10	Formal	0.5089135479221351
ita	nuova-diodati	ROM 11	Formal	0.4314226362749505
ita	nuova-diodati	ROM 12	Formal	0.4587610019285224
ita	nuova-diodati	ROM 13	Formal	0.47354659744935373
ita	nuova-diodati	ROM 14	Formal	0.4218684350246719
ita	nuova-diodati	ROM 15	Formal	0.5765141946587029
ita	nuova-diodati	ROM 16	Formal	0.44472305251740374
ita	nuova-diodati	ROM 2	Formal	0.5043079168417214
ita	nuova-diodati	ROM 3	Formal	0.5269260980347147
ita	nuova-diodati	ROM 4	Formal	0.496073829976608
ita	nuova-diodati	ROM 5	Formal	0.4119050512314749
ita	nuova-diodati	ROM 6	Formal	0.4125135188984711
ita	nuova-diodati	ROM 7	Formal	0.39995588786871883
ita	nuova-diodati	ROM 8	Formal	0.3140818059800318
ita	nuova-diodati	ROM 9	Formal	0.4244579047572198
ita	nuova-diodati	TIT 1	Formal	0.3799742881797248
ita	nuova-diodati	TIT 2	Formal	0.5579533027727189
ita	nuova-diodati	TIT 3	Formal	0.47457598507047005
ita	nuova-riveduta	1CO 1	Literal	0.4819244371126682
ita	nuova-riveduta	1CO 10	Literal	0.3745577440547269
ita	nuova-riveduta	1CO 11	Literal	0.3548199370802231
ita	nuova-riveduta	1CO 12	Literal	0.428209529754088
ita	nuova-riveduta	1CO 13	Literal	0.33718939367110146
ita	nuova-riveduta	1CO 14	Literal	0.3812835003615636
ita	nuova-riveduta	1CO 15	Literal	0.5022299048701637
ita	nuova-riveduta	1CO 16	Literal	0.38892613464259884
ita	nuova-riveduta	1CO 2	Literal	0.4271426761941589
ita	nuova-riveduta	1CO 3	Literal	0.29987243956672405
ita	nuova-riveduta	1CO 4	Literal	0.6013987826339557
ita	nuova-riveduta	1CO 5	Literal	0.5315478325488878
ita	nuova-riveduta	1CO 6	Literal	0.5338311992627636
ita	nuova-riveduta	1CO 7	Literal	0.46360818051533936
ita	nuova-riveduta	1CO 8	Literal	0.37232874429643475
ita	nuova-riveduta	1CO 9	Literal	0.42773666014543765
ita	nuova-riveduta	1JN 1	Literal	0.45060028381999684
ita	nuova-riveduta	1JN 2	Literal	0.4320907224593549
ita	nuova-riveduta	1JN 3	Literal	0.497361861616558
ita	nuova-riveduta	1JN 4	Literal	0.4745233617674593
ita	nuova-riveduta	1JN 5	Literal	0.4214347617867614
ita	nuova-riveduta	1PE 1	Literal	0.4282003114661451
ita	nuova-riveduta	1PE 2	Literal	0.4226854952656645
ita	nuova-riveduta	1PE 3	Literal	0.584907582315676
ita	nuova-riveduta	1PE 4	Literal	0.5408424543550067
ita	nuova-riveduta	1PE 5	Literal	0.43981629623059265
ita	nuova-riveduta	1TH 1	Literal	0.36517224469421133
ita	nuova-riveduta	1TH 2	Literal	0.40579243657265474
ita	nuova-riveduta	1TH 3	Literal	0.4247350195797504
ita	nuova-riveduta	1TH 4	Literal	0.45766613235558634
ita	nuova-riveduta	1TH 5	Literal	0.4219073030379052
ita	nuova-riveduta	1TI 1	Literal	0.39751177530574644
ita	nuova-riveduta	1TI 2	Literal	0.3930730737739592
ita	nuova-riveduta	1TI 3	Literal	0.5080380531989939
ita	nuova-riveduta	1TI 4	Literal	0.5953575048617832
ita	nuova-riveduta	1TI 5	Literal	0.4528596608094573
ita	nuova-riveduta	1TI 6	Literal	0.5430361331191665
ita	nuova-riveduta	2CO 1	Literal	0.4096858726834005
ita	nuova-riveduta	2CO 10	Literal	0.5138821241115635
ita	nuova-riveduta	2CO 11	Literal	0.5337245710591171
ita	nuova-riveduta	2CO 12	Literal	0.4914569203849222
ita	nuova-riveduta	2CO 13	Literal	0.5248572630085416
ita	nuova-riveduta	2CO 2	Literal	0.5539940283009296
ita	nuova-riveduta	2CO 3	Literal	0.48380854787319677
ita	nuova-riveduta	2CO 4	Literal	0.5641641538502704
ita	nuova-riveduta	2CO 5	Literal	0.44494618200160146
ita	nuova-riveduta	2CO 6	Literal	0.5057463148088814
ita	nuova-riveduta	2CO 7	Literal	0.4630778112838239
ita	nuova-riveduta	2CO 8	Literal	0.32196475754168413
ita	nuova-riveduta	2CO 9	Literal	0.5244489089341805
ita	nuova-riveduta	2JN 1	Literal	0.5290179197469532
ita	nuova-riveduta	2PE 1	Literal	0.5099718835777908
ita	nuova-riveduta	2PE 2	Literal	0.48906924966440324
ita	nuova-riveduta	2PE 3	Literal	0.4462172720092299
ita	nuova-riveduta	2TH 1	Literal	0.4654404543258685
ita	nuova-riveduta	2TH 2	Literal	0.5473256239587058
ita	nuova-riveduta	2TH 3	Literal	0.3610922817423852
ita	nuova-riveduta	2TI 1	Literal	0.3875084776114172
ita	nuova-riveduta	2TI 2	Literal	0.5125412214435838
ita	nuova-riveduta	2TI 3	Literal	0.518219900820695
ita	nuova-riveduta	2TI 4	Literal	0.5150004395493045
ita	nuova-riveduta	3JN 1	Literal	0.4158621354978316
ita	nuova-riveduta	ACT 1	Literal	0.4627604238600008
ita	nuova-riveduta	ACT 10	Literal	0.3679653708323053
ita	nuova-riveduta	ACT 11	Literal	0.36520331201218365
ita	nuova-riveduta	ACT 12	Literal	0.4217048463799736
ita	nuova-riveduta	ACT 13	Literal	0.3183260620615001
ita	nuova-riveduta	ACT 14	Literal	0.3461904843709704
ita	nuova-riveduta	ACT 15	Literal	0.3767631322076456
ita	nuova-riveduta	ACT 16	Literal	0.3263680623515024
ita	nuova-riveduta	ACT 17	Literal	0.2916206112313882
ita	nuova-riveduta	ACT 18	Literal	0.33422809342283993
ita	nuova-riveduta	ACT 19	Literal	0.3380435429861883
ita	nuova-riveduta	ACT 2	Literal	0.3281482582673012
ita	nuova-riveduta	ACT 20	Literal	0.3358939373265934
ita	nuova-riveduta	ACT 21	Literal	0.3405761758567388
ita	nuova-riveduta	ACT 22	Literal	0.3820967087602396
ita	nuova-riveduta	ACT 23	Literal	0.35550882942941747
ita	nuova-riveduta	ACT 24	Literal	0.3241549768570473
ita	nuova-riveduta	ACT 25	Literal	0.3077248571332487
ita	nuova-riveduta	ACT 26	Literal	0.3441819004130494
ita	nuova-riveduta	ACT 27	Literal	0.3872727269431377
ita	nuova-riveduta	ACT 28	Literal	0.329844350211395
ita	nuova-riveduta	ACT 3	Literal	0.32315881520895
ita	nuova-riveduta	ACT 4	Literal	0.33597372652334995
ita	nuova-riveduta	ACT 5	Literal	0.37196136677778724
ita	nuova-riveduta	ACT 6	Literal	0.37406751822276685
ita	nuova-riveduta	ACT 7	Literal	0.4657413606995772
ita	nuova-riveduta	ACT 8	Literal	0.25485357307628864
ita	nuova-riveduta	ACT 9	Literal	0.29040053604327903
ita	nuova-riveduta	COL 1	Literal	0.36239114650358895
ita	nuova-riveduta	COL 2	Literal	0.424861063467456
ita	nuova-riveduta	COL 3	Literal	0.49449086810755943
ita	nuova-riveduta	COL 4	Literal	0.403025306561159
ita	nuova-riveduta	EPH 1	Literal	0.4434848737661255
ita	nuova-riveduta	EPH 2	Literal	0.4277365718021157
ita	nuova-riveduta	EPH 3	Literal	0.49821509278848075
ita	nuova-riveduta	EPH 4	Literal	0.43896043399323137
ita	nuova-riveduta	EPH 5	Literal	0.4368423979164928
ita	nuova-riveduta	EPH 6	Literal	0.31510788457078137
ita	nuova-riveduta	GAL 1	Literal	0.49008401844197713
ita	nuova-riveduta	GAL 2	Literal	0.4912101778976946
ita	nuova-riveduta	GAL 3	Literal	0.4048237557813228
ita	nuova-riveduta	GAL 4	Literal	0.3962619357012624
ita	nuova-riveduta	GAL 5	Literal	0.43400025749477944
ita	nuova-riveduta	GAL 6	Literal	0.5330170496846778
ita	nuova-riveduta	HEB 1	Literal	0.6213034881213922
ita	nuova-riveduta	HEB 10	Literal	0.4946988259133724
ita	nuova-riveduta	HEB 11	Literal	0.44807989775015855
ita	nuova-riveduta	HEB 12	Literal	0.48898849732286953
ita	nuova-riveduta	HEB 13	Literal	0.6269472897056253
ita	nuova-riveduta	HEB 2	Literal	0.7084704282977636
ita	nuova-riveduta	HEB 3	Literal	0.4556885713845323
ita	nuova-riveduta	HEB 4	Literal	0.4488335016946491
ita	nuova-riveduta	HEB 5	Literal	0.5043694841012447
ita	nuova-riveduta	HEB 6	Literal	0.5294414252860178
ita	nuova-riveduta	HEB 7	Literal	0.3128055995142493
ita	nuova-riveduta	HEB 8	Literal	0.5866973535759272
ita	nuova-riveduta	HEB 9	Literal	0.5310877711126789
ita	nuova-riveduta	JAS 1	Literal	0.4852117846834315
ita	nuova-riveduta	JAS 2	Literal	0.4357805374856223
ita	nuova-riveduta	JAS 3	Literal	0.5249640840411928
ita	nuova-riveduta	JAS 4	Literal	0.47532351911804
ita	nuova-riveduta	JAS 5	Literal	0.3744940207104229
ita	nuova-riveduta	JHN 1	Literal	0.3433463324243136
ita	nuova-riveduta	JHN 10	Literal	0.3825026793254234
ita	nuova-riveduta	JHN 11	Literal	0.4046685247856222
ita	nuova-riveduta	JHN 12	Literal	0.3952270382990828
ita	nuova-riveduta	JHN 13	Literal	0.3570521556663128
ita	nuova-riveduta	JHN 14	Literal	0.37492816757813924
ita	nuova-riveduta	JHN 15	Literal	0.3601426589347566
ita	nuova-riveduta	JHN 16	Literal	0.40812965199044404
ita	nuova-riveduta	JHN 17	Literal	0.3713589993615116
ita	nuova-riveduta	JHN 18	Literal	0.32254539821077954
ita	nuova-riveduta	JHN 19	Literal	0.40821124377356205
ita	nuova-riveduta	JHN 2	Literal	0.3085346272244561
ita	nuova-riveduta	JHN 20	Literal	0.4119959909603793
ita	nuova-riveduta	JHN 21	Literal	0.33511418644624236
ita	nuova-riveduta	JHN 3	Literal	0.4215907207720055
ita	nuova-riveduta	JHN 4	Literal	0.3436908811954607
ita	nuova-riveduta	JHN 5	Literal	0.39487390753294627
ita	nuova-riveduta	JHN 6	Literal	0.32232383431871753
ita	nuova-riveduta	JHN 7	Literal	0.35528324161524577
ita	nuova-riveduta	JHN 8	Literal	0.33852975710405053
ita	nuova-riveduta	JHN 9	Literal	0.3726947901327192
ita	nuova-riveduta	JUD 1	Literal	0.5569802619098971
ita	nuova-riveduta	LUK 1	Literal	0.32073791354251
ita	nuova-riveduta	LUK 10	Literal	0.41361911254720646
ita	nuova-riveduta	LUK 11	Literal	0.3916182113050232
ita	nuova-riveduta	LUK 12	Literal	0.4082439249902699
ita	nuova-riveduta	LUK 13	Literal	0.3246855489493509
ita	nuova-riveduta	LUK 14	Literal	0.34537756247587625
ita	nuova-riveduta	LUK 15	Literal	0.36773478879724153
ita	nuova-riveduta	LUK 16	Literal	0.36938388932072236
ita	nuova-riveduta	LUK 17	Literal	0.40986816561825545
ita	nuova-riveduta	LUK 18	Literal	0.37455212069503535
ita	nuova-riveduta	LUK 19	Literal	0.3193760184610935
ita	nuova-riveduta	LUK 2	Literal	0.4258567372672704
ita	nuova-riveduta	LUK 20	Literal	0.41406128005623843
ita	nuova-riveduta	LUK 21	Literal	0.4398203234748599
ita	nuova-riveduta	LUK 22	Literal	0.37993263459973237
ita	nuova-riveduta	LUK 23	Literal	0.4125690421196461
ita	nuova-riveduta	LUK 24	Literal	0.4434382435407607
ita	nuova-riveduta	LUK 3	Literal	0.4684130587135581
ita	nuova-riveduta	LUK 4	Literal	0.4013378448500057
ita	nuova-riveduta	LUK 5	Literal	0.29746578908213306
ita	nuova-riveduta	LUK 6	Literal	0.34753460513643786
ita	nuova-riveduta	LUK 7	Literal	0.32507753641082104
ita	nuova-riveduta	LUK 8	Literal	0.3346645510364032
ita	nuova-riveduta	LUK 9	Literal	0.3806145635991397
ita	nuova-riveduta	MAT 1	Literal	0.41291488638307694
